player,round,hole,strokes,par,score
"Fulling, Bryan",2,18,3,3,0
"Barragan, Luis",2,1,4,5,-1
"Barragan, Luis",2,2,5,4,1
"Barragan, Luis",2,3,3,3,0
"Barragan, Luis",2,4,5,4,1
"Barragan, Luis",2,5,4,4,0
"Barragan, Luis",2,6,4,4,0
"Barragan, Luis",2,7,3,3,0
"Barragan, Luis",2,8,4,4,0
"Barragan, Luis",2,9,6,5,1
"Barragan, Luis",2,10,4,4,0
"Barragan, Luis",2,11,4,4,0
"Barragan, Luis",2,12,3,3,0
"Barragan, Luis",2,13,6,4,2
"Barragan, Luis",2,14,5,5,0
"Barragan, Luis",2,15,4,4,0
"Barragan, Luis",2,16,4,4,0
"Barragan, Luis",2,17,5,5,0
"Barragan, Luis",2,18,3,3,0
"Gallegos, Oswaldo",2,1,5,5,0
"Gallegos, Oswaldo",2,2,5,4,1
"Gallegos, Oswaldo",2,3,4,3,1
"Gallegos, Oswaldo",2,4,4,4,0
"Gallegos, Oswaldo",2,5,4,4,0
"Gallegos, Oswaldo",2,6,3,4,-1
"Gallegos, Oswaldo",2,7,3,3,0
"Gallegos, Oswaldo",2,8,5,4,1
"Gallegos, Oswaldo",2,9,5,5,0
"Gallegos, Oswaldo",2,10,5,4,1
"Gallegos, Oswaldo",2,11,4,4,0
"Gallegos, Oswaldo",2,12,2,3,-1
"Gallegos, Oswaldo",2,13,5,4,1
"Gallegos, Oswaldo",2,14,5,5,0
"Gallegos, Oswaldo",2,15,4,4,0
"Gallegos, Oswaldo",2,16,4,4,0
"Gallegos, Oswaldo",2,17,4,5,-1
"Gallegos, Oswaldo",2,18,3,3,0
"Hittle, William",2,1,5,5,0
"Hittle, William",2,2,4,4,0
"Hittle, William",2,3,4,3,1
"Hittle, William",2,4,4,4,0
"Hittle, William",2,5,4,4,0
"Hittle, William",2,6,3,4,-1
"Hittle, William",2,7,2,3,-1
"Hittle, William",2,8,4,4,0
"Hittle, William",2,9,5,5,0
"Hittle, William",2,10,4,4,0
"Hittle, William",2,11,3,4,-1
"Hittle, William",2,12,4,3,1
"Hittle, William",2,13,4,4,0
"Hittle, William",2,14,5,5,0
"Hittle, William",2,15,4,4,0
"Hittle, William",2,16,4,4,0
"Hittle, William",2,17,6,5,1
"Hittle, William",2,18,3,3,0
"Guzman, Luis",2,1,6,5,1
"Guzman, Luis",2,2,5,4,1
"Guzman, Luis",2,3,4,3,1
"Guzman, Luis",2,4,4,4,0
"Guzman, Luis",2,5,4,4,0
"Guzman, Luis",2,6,4,4,0
"Guzman, Luis",2,7,3,3,0
"Guzman, Luis",2,8,4,4,0
"Guzman, Luis",2,9,5,5,0
"Guzman, Luis",2,10,4,4,0
"Guzman, Luis",2,11,5,4,1
"Guzman, Luis",2,12,3,3,0
"Guzman, Luis",2,13,5,4,1
"Guzman, Luis",2,14,6,5,1
"Guzman, Luis",2,15,4,4,0
"Guzman, Luis",2,16,3,4,-1
"Guzman, Luis",2,17,5,5,0
"Guzman, Luis",2,18,5,3,2
"Herz, Mark",2,1,5,5,0
"Herz, Mark",2,2,4,4,0
"Herz, Mark",2,3,4,3,1
"Herz, Mark",2,4,5,4,1
"Herz, Mark",2,5,4,4,0
"Herz, Mark",2,6,3,4,-1
"Herz, Mark",2,7,3,3,0
"Herz, Mark",2,8,4,4,0
"Herz, Mark",2,9,5,5,0
"Herz, Mark",2,10,5,4,1
"Herz, Mark",2,11,4,4,0
"Herz, Mark",2,12,2,3,-1
"Herz, Mark",2,13,4,4,0
"Herz, Mark",2,14,6,5,1
"Herz, Mark",2,15,4,4,0
"Herz, Mark",2,16,5,4,1
"Herz, Mark",2,17,4,5,-1
"Herz, Mark",2,18,3,3,0
"Reyes, Marco",2,1,5,5,0
"Reyes, Marco",2,2,4,4,0
"Reyes, Marco",2,3,4,3,1
"Reyes, Marco",2,4,4,4,0
"Reyes, Marco",2,5,4,4,0
"Reyes, Marco",2,6,5,4,1
"Reyes, Marco",2,7,3,3,0
"Reyes, Marco",2,8,5,4,1
"Reyes, Marco",2,9,4,5,-1
"Reyes, Marco",2,10,4,4,0
"Reyes, Marco",2,11,5,4,1
"Reyes, Marco",2,12,3,3,0
"Reyes, Marco",2,13,3,4,-1
"Reyes, Marco",2,14,5,5,0
"Reyes, Marco",2,15,4,4,0
"Reyes, Marco",2,16,4,4,0
"Reyes, Marco",2,17,6,5,1
"Reyes, Marco",2,18,4,3,1
"Perez, Gaston",2,1,5,5,0
"Perez, Gaston",2,2,4,4,0
"Perez, Gaston",2,3,4,3,1
"Perez, Gaston",2,4,5,4,1
"Perez, Gaston",2,5,4,4,0
"Perez, Gaston",2,6,4,4,0
"Perez, Gaston",2,7,2,3,-1
"Perez, Gaston",2,8,5,4,1
"Perez, Gaston",2,9,4,5,-1
"Perez, Gaston",2,10,4,4,0
"Perez, Gaston",2,11,5,4,1
"Perez, Gaston",2,12,3,3,0
"Perez, Gaston",2,13,4,4,0
"Perez, Gaston",2,14,6,5,1
"Perez, Gaston",2,15,4,4,0
"Perez, Gaston",2,16,4,4,0
"Perez, Gaston",2,17,5,5,0
"Perez, Gaston",2,18,3,3,0
"Barragan Jr, Jorge",2,1,4,5,-1
"Barragan Jr, Jorge",2,2,4,4,0
"Barragan Jr, Jorge",2,3,3,3,0
"Barragan Jr, Jorge",2,4,5,4,1
"Barragan Jr, Jorge",2,5,3,4,-1
"Barragan Jr, Jorge",2,6,3,4,-1
"Barragan Jr, Jorge",2,7,3,3,0
"Barragan Jr, Jorge",2,8,4,4,0
"Barragan Jr, Jorge",2,9,5,5,0
"Barragan Jr, Jorge",2,10,4,4,0
"Barragan Jr, Jorge",2,11,5,4,1
"Barragan Jr, Jorge",2,12,2,3,-1
"Barragan Jr, Jorge",2,13,4,4,0
"Barragan Jr, Jorge",2,14,5,5,0
"Barragan Jr, Jorge",2,15,5,4,1
"Barragan Jr, Jorge",2,16,4,4,0
"Barragan Jr, Jorge",2,17,5,5,0
"Barragan Jr, Jorge",2,18,2,3,-1
"Godoy Marquez, Ivan",2,1,5,5,0
"Godoy Marquez, Ivan",2,2,5,4,1
"Godoy Marquez, Ivan",2,3,4,3,1
"Godoy Marquez, Ivan",2,4,5,4,1
"Godoy Marquez, Ivan",2,5,4,4,0
"Godoy Marquez, Ivan",2,6,3,4,-1
"Godoy Marquez, Ivan",2,7,2,3,-1
"Godoy Marquez, Ivan",2,8,5,4,1
"Godoy Marquez, Ivan",2,9,5,5,0
"Godoy Marquez, Ivan",2,10,4,4,0
"Godoy Marquez, Ivan",2,11,5,4,1
"Godoy Marquez, Ivan",2,12,4,3,1
"Godoy Marquez, Ivan",2,13,4,4,0
"Godoy Marquez, Ivan",2,14,5,5,0
"Godoy Marquez, Ivan",2,15,5,4,1
"Godoy Marquez, Ivan",2,16,5,4,1
"Godoy Marquez, Ivan",2,17,6,5,1
"Godoy Marquez, Ivan",2,18,2,3,-1
"Calderon, Mario",2,1,5,5,0
"Calderon, Mario",2,2,4,4,0
"Calderon, Mario",2,3,4,3,1
"Calderon, Mario",2,4,5,4,1
"Calderon, Mario",2,5,4,4,0
"Calderon, Mario",2,6,5,4,1
"Calderon, Mario",2,7,3,3,0
"Calderon, Mario",2,8,4,4,0
"Calderon, Mario",2,9,5,5,0
"Calderon, Mario",2,10,3,4,-1
"Calderon, Mario",2,11,5,4,1
"Calderon, Mario",2,12,3,3,0
"Calderon, Mario",2,13,4,4,0
"Calderon, Mario",2,14,6,5,1
"Calderon, Mario",2,15,5,4,1
"Calderon, Mario",2,16,5,4,1
"Calderon, Mario",2,17,5,5,0
"Calderon, Mario",2,18,3,3,0
"Zhang, Kevin",2,1,4,5,-1
"Zhang, Kevin",2,2,5,4,1
"Zhang, Kevin",2,3,4,3,1
"Zhang, Kevin",2,4,6,4,2
"Zhang, Kevin",2,5,4,4,0
"Zhang, Kevin",2,6,5,4,1
"Zhang, Kevin",2,7,3,3,0
"Zhang, Kevin",2,8,4,4,0
"Zhang, Kevin",2,9,4,5,-1
"Zhang, Kevin",2,10,4,4,0
"Zhang, Kevin",2,11,4,4,0
"Zhang, Kevin",2,12,3,3,0
"Zhang, Kevin",2,13,4,4,0
"Zhang, Kevin",2,14,5,5,0
"Zhang, Kevin",2,15,3,4,-1
"Zhang, Kevin",2,16,3,4,-1
"Zhang, Kevin",2,17,5,5,0
"Zhang, Kevin",2,18,5,3,2
"Hartman, Ryan",2,1,4,5,-1
"Hartman, Ryan",2,2,4,4,0
"Hartman, Ryan",2,3,3,3,0
"Hartman, Ryan",2,4,5,4,1
"Hartman, Ryan",2,5,4,4,0
"Hartman, Ryan",2,6,4,4,0
"Hartman, Ryan",2,7,3,3,0
"Hartman, Ryan",2,8,5,4,1
"Hartman, Ryan",2,9,4,5,-1
"Hartman, Ryan",2,10,5,4,1
"Hartman, Ryan",2,11,4,4,0
"Hartman, Ryan",2,12,3,3,0
"Hartman, Ryan",2,13,4,4,0
"Hartman, Ryan",2,14,6,5,1
"Hartman, Ryan",2,15,4,4,0
"Hartman, Ryan",2,16,4,4,0
"Hartman, Ryan",2,17,5,5,0
"Hartman, Ryan",2,18,3,3,0
"Aron, Jon",2,1,6,5,1
"Aron, Jon",2,2,5,4,1
"Aron, Jon",2,3,4,3,1
"Aron, Jon",2,4,4,4,0
"Aron, Jon",2,5,5,4,1
"Aron, Jon",2,6,3,4,-1
"Aron, Jon",2,7,3,3,0
"Aron, Jon",2,8,4,4,0
"Aron, Jon",2,9,5,5,0
"Aron, Jon",2,10,4,4,0
"Aron, Jon",2,11,5,4,1
"Aron, Jon",2,12,4,3,1
"Aron, Jon",2,13,5,4,1
"Aron, Jon",2,14,6,5,1
"Aron, Jon",2,15,4,4,0
"Aron, Jon",2,16,4,4,0
"Aron, Jon",2,17,6,5,1
"Aron, Jon",2,18,2,3,-1
"Dadsetan, Sep",2,1,5,5,0
"Dadsetan, Sep",2,2,5,4,1
"Dadsetan, Sep",2,3,4,3,1
"Dadsetan, Sep",2,4,7,4,3
"Dadsetan, Sep",2,5,4,4,0
"Dadsetan, Sep",2,6,3,4,-1
"Dadsetan, Sep",2,7,2,3,-1
"Dadsetan, Sep",2,8,4,4,0
"Dadsetan, Sep",2,9,5,5,0
"Dadsetan, Sep",2,10,4,4,0
"Dadsetan, Sep",2,11,4,4,0
"Dadsetan, Sep",2,12,3,3,0
"Dadsetan, Sep",2,13,6,4,2
"Dadsetan, Sep",2,14,6,5,1
"Dadsetan, Sep",2,15,5,4,1
"Dadsetan, Sep",2,16,4,4,0
"Dadsetan, Sep",2,17,4,5,-1
"Dadsetan, Sep",2,18,5,3,2
"Perri, James",2,1,5,5,0
"Perri, James",2,2,5,4,1
"Perri, James",2,3,4,3,1
"Perri, James",2,4,4,4,0
"Perri, James",2,5,4,4,0
"Perri, James",2,6,3,4,-1
"Perri, James",2,7,3,3,0
"Perri, James",2,8,4,4,0
"Perri, James",2,9,5,5,0
"Perri, James",2,10,4,4,0
"Perri, James",2,11,4,4,0
"Perri, James",2,12,4,3,1
"Perri, James",2,13,4,4,0
"Perri, James",2,14,7,5,2
"Perri, James",2,15,4,4,0
"Perri, James",2,16,3,4,-1
"Perri, James",2,17,5,5,0
"Perri, James",2,18,3,3,0
"Perdomo, Martin",2,1,5,5,0
"Perdomo, Martin",2,2,5,4,1
"Perdomo, Martin",2,3,4,3,1
"Perdomo, Martin",2,4,6,4,2
"Perdomo, Martin",2,5,4,4,0
"Perdomo, Martin",2,6,3,4,-1
"Perdomo, Martin",2,7,3,3,0
"Perdomo, Martin",2,8,4,4,0
"Perdomo, Martin",2,9,5,5,0
"Perdomo, Martin",2,10,4,4,0
"Perdomo, Martin",2,11,3,4,-1
"Perdomo, Martin",2,12,3,3,0
"Perdomo, Martin",2,13,4,4,0
"Perdomo, Martin",2,14,5,5,0
"Perdomo, Martin",2,15,4,4,0
"Perdomo, Martin",2,16,4,4,0
"Perdomo, Martin",2,17,6,5,1
"Perdomo, Martin",2,18,2,3,-1
"Bicerne, Eduardo",2,1,6,5,1
"Bicerne, Eduardo",2,2,4,4,0
"Bicerne, Eduardo",2,3,3,3,0
"Bicerne, Eduardo",2,4,5,4,1
"Bicerne, Eduardo",2,5,4,4,0
"Bicerne, Eduardo",2,6,4,4,0
"Bicerne, Eduardo",2,7,3,3,0
"Bicerne, Eduardo",2,8,5,4,1
"Bicerne, Eduardo",2,9,5,5,0
"Bicerne, Eduardo",2,10,4,4,0
"Bicerne, Eduardo",2,11,3,4,-1
"Bicerne, Eduardo",2,12,3,3,0
"Bicerne, Eduardo",2,13,5,4,1
"Bicerne, Eduardo",2,14,6,5,1
"Bicerne, Eduardo",2,15,4,4,0
"Bicerne, Eduardo",2,16,4,4,0
"Bicerne, Eduardo",2,17,5,5,0
"Bicerne, Eduardo",2,18,3,3,0
"Moorefield, Sebastian",2,1,5,5,0
"Moorefield, Sebastian",2,2,4,4,0
"Moorefield, Sebastian",2,3,6,3,3
"Moorefield, Sebastian",2,4,5,4,1
"Moorefield, Sebastian",2,5,5,4,1
"Moorefield, Sebastian",2,6,4,4,0
"Moorefield, Sebastian",2,7,3,3,0
"Moorefield, Sebastian",2,8,5,4,1
"Moorefield, Sebastian",2,9,6,5,1
"Moorefield, Sebastian",2,10,4,4,0
"Moorefield, Sebastian",2,11,4,4,0
"Moorefield, Sebastian",2,12,3,3,0
"Moorefield, Sebastian",2,13,3,4,-1
"Moorefield, Sebastian",2,14,5,5,0
"Moorefield, Sebastian",2,15,5,4,1
"Moorefield, Sebastian",2,16,3,4,-1
"Moorefield, Sebastian",2,17,5,5,0
"Moorefield, Sebastian",2,18,3,3,0
"Budny, Mike",2,1,4,5,-1
"Budny, Mike",2,2,6,4,2
"Budny, Mike",2,3,4,3,1
"Budny, Mike",2,4,4,4,0
"Budny, Mike",2,5,5,4,1
"Budny, Mike",2,6,3,4,-1
"Budny, Mike",2,7,2,3,-1
"Budny, Mike",2,8,4,4,0
"Budny, Mike",2,9,5,5,0
"Budny, Mike",2,10,4,4,0
"Budny, Mike",2,11,5,4,1
"Budny, Mike",2,12,3,3,0
"Budny, Mike",2,13,4,4,0
"Budny, Mike",2,14,5,5,0
"Budny, Mike",2,15,5,4,1
"Budny, Mike",2,16,5,4,1
"Budny, Mike",2,17,6,5,1
"Budny, Mike",2,18,3,3,0
"Orellana, Osman Rene",2,1,5,5,0
"Orellana, Osman Rene",2,2,4,4,0
"Orellana, Osman Rene",2,3,4,3,1
"Orellana, Osman Rene",2,4,5,4,1
"Orellana, Osman Rene",2,5,4,4,0
"Orellana, Osman Rene",2,6,4,4,0
"Orellana, Osman Rene",2,7,3,3,0
"Orellana, Osman Rene",2,8,5,4,1
"Orellana, Osman Rene",2,9,5,5,0
"Orellana, Osman Rene",2,10,4,4,0
"Orellana, Osman Rene",2,11,3,4,-1
"Orellana, Osman Rene",2,12,4,3,1
"Orellana, Osman Rene",2,13,4,4,0
"Orellana, Osman Rene",2,14,6,5,1
"Orellana, Osman Rene",2,15,5,4,1
"Orellana, Osman Rene",2,16,4,4,0
"Orellana, Osman Rene",2,17,4,5,-1
"Orellana, Osman Rene",2,18,3,3,0
"Aron, Kyle",2,1,4,5,-1
"Aron, Kyle",2,2,5,4,1
"Aron, Kyle",2,3,3,3,0
"Aron, Kyle",2,4,4,4,0
"Aron, Kyle",2,5,4,4,0
"Aron, Kyle",2,6,5,4,1
"Aron, Kyle",2,7,3,3,0
"Aron, Kyle",2,8,4,4,0
"Aron, Kyle",2,9,6,5,1
"Aron, Kyle",2,10,5,4,1
"Aron, Kyle",2,11,4,4,0
"Aron, Kyle",2,12,4,3,1
"Aron, Kyle",2,13,4,4,0
"Aron, Kyle",2,14,6,5,1
"Aron, Kyle",2,15,4,4,0
"Aron, Kyle",2,16,5,4,1
"Aron, Kyle",2,17,8,5,3
"Aron, Kyle",2,18,2,3,-1
"OTSUKA, Aroma",2,1,5,5,0
"OTSUKA, Aroma",2,2,4,4,0
"OTSUKA, Aroma",2,3,4,3,1
"OTSUKA, Aroma",2,4,5,4,1
"OTSUKA, Aroma",2,5,4,4,0
"OTSUKA, Aroma",2,6,5,4,1
"OTSUKA, Aroma",2,7,4,3,1
"OTSUKA, Aroma",2,8,5,4,1
"OTSUKA, Aroma",2,9,5,5,0
"OTSUKA, Aroma",2,10,6,4,2
"OTSUKA, Aroma",2,11,4,4,0
"OTSUKA, Aroma",2,12,3,3,0
"OTSUKA, Aroma",2,13,4,4,0
"OTSUKA, Aroma",2,14,7,5,2
"OTSUKA, Aroma",2,15,4,4,0
"OTSUKA, Aroma",2,16,5,4,1
"OTSUKA, Aroma",2,17,6,5,1
"OTSUKA, Aroma",2,18,3,3,0
"Bichara, Rodrigo",2,1,6,5,1
"Bichara, Rodrigo",2,2,5,4,1
"Bichara, Rodrigo",2,3,4,3,1
"Bichara, Rodrigo",2,4,6,4,2
"Bichara, Rodrigo",2,5,3,4,-1
"Bichara, Rodrigo",2,6,4,4,0
"Bichara, Rodrigo",2,7,4,3,1
"Bichara, Rodrigo",2,8,4,4,0
"Bichara, Rodrigo",2,9,5,5,0
"Bichara, Rodrigo",2,10,4,4,0
"Bichara, Rodrigo",2,11,5,4,1
"Bichara, Rodrigo",2,12,3,3,0
"Bichara, Rodrigo",2,13,6,4,2
"Bichara, Rodrigo",2,14,6,5,1
"Bichara, Rodrigo",2,15,4,4,0
"Bichara, Rodrigo",2,16,3,4,-1
"Bichara, Rodrigo",2,17,5,5,0
"Bichara, Rodrigo",2,18,2,3,-1
"Peters, Lloyd",2,1,5,5,0
"Peters, Lloyd",2,2,4,4,0
"Peters, Lloyd",2,3,4,3,1
"Peters, Lloyd",2,4,5,4,1
"Peters, Lloyd",2,5,4,4,0
"Peters, Lloyd",2,6,4,4,0
"Peters, Lloyd",2,7,4,3,1
"Peters, Lloyd",2,8,6,4,2
"Peters, Lloyd",2,9,4,5,-1
"Peters, Lloyd",2,10,3,4,-1
"Peters, Lloyd",2,11,6,4,2
"Peters, Lloyd",2,12,3,3,0
"Peters, Lloyd",2,13,3,4,-1
"Peters, Lloyd",2,14,7,5,2
"Peters, Lloyd",2,15,4,4,0
"Peters, Lloyd",2,16,4,4,0
"Peters, Lloyd",2,17,4,5,-1
"Peters, Lloyd",2,18,3,3,0
"Sutherland, Shaun",2,1,5,5,0
"Sutherland, Shaun",2,2,5,4,1
"Sutherland, Shaun",2,3,4,3,1
"Sutherland, Shaun",2,4,6,4,2
"Sutherland, Shaun",2,5,4,4,0
"Sutherland, Shaun",2,6,4,4,0
"Sutherland, Shaun",2,7,3,3,0
"Sutherland, Shaun",2,8,4,4,0
"Sutherland, Shaun",2,9,5,5,0
"Sutherland, Shaun",2,10,4,4,0
"Sutherland, Shaun",2,11,4,4,0
"Sutherland, Shaun",2,12,6,3,3
"Sutherland, Shaun",2,13,4,4,0
"Sutherland, Shaun",2,14,5,5,0
"Sutherland, Shaun",2,15,5,4,1
"Sutherland, Shaun",2,16,4,4,0
"Sutherland, Shaun",2,17,6,5,1
"Sutherland, Shaun",2,18,2,3,-1
"Yasutake, Justin",2,1,5,5,0
"Yasutake, Justin",2,2,5,4,1
"Yasutake, Justin",2,3,4,3,1
"Yasutake, Justin",2,4,4,4,0
"Yasutake, Justin",2,5,4,4,0
"Yasutake, Justin",2,6,3,4,-1
"Yasutake, Justin",2,7,3,3,0
"Yasutake, Justin",2,8,5,4,1
"Yasutake, Justin",2,9,5,5,0
"Yasutake, Justin",2,10,4,4,0
"Yasutake, Justin",2,11,3,4,-1
"Yasutake, Justin",2,12,3,3,0
"Yasutake, Justin",2,13,4,4,0
"Yasutake, Justin",2,14,7,5,2
"Yasutake, Justin",2,15,7,4,3
"Yasutake, Justin",2,16,5,4,1
"Yasutake, Justin",2,17,5,5,0
"Yasutake, Justin",2,18,2,3,-1
"Pugh, Chandler",2,1,5,5,0
"Pugh, Chandler",2,2,4,4,0
"Pugh, Chandler",2,3,4,3,1
"Pugh, Chandler",2,4,6,4,2
"Pugh, Chandler",2,5,4,4,0
"Pugh, Chandler",2,6,3,4,-1
"Pugh, Chandler",2,7,2,3,-1
"Pugh, Chandler",2,8,5,4,1
"Pugh, Chandler",2,9,7,5,2
"Pugh, Chandler",2,10,4,4,0
"Pugh, Chandler",2,11,6,4,2
"Pugh, Chandler",2,12,3,3,0
"Pugh, Chandler",2,13,5,4,1
"Pugh, Chandler",2,14,6,5,1
"Pugh, Chandler",2,15,4,4,0
"Pugh, Chandler",2,16,4,4,0
"Pugh, Chandler",2,17,4,5,-1
"Pugh, Chandler",2,18,5,3,2
"Gaytan, Pablo",2,1,5,5,0
"Gaytan, Pablo",2,2,4,4,0
"Gaytan, Pablo",2,3,5,3,2
"Gaytan, Pablo",2,4,5,4,1
"Gaytan, Pablo",2,5,5,4,1
"Gaytan, Pablo",2,6,5,4,1
"Gaytan, Pablo",2,7,3,3,0
"Gaytan, Pablo",2,8,4,4,0
"Gaytan, Pablo",2,9,5,5,0
"Gaytan, Pablo",2,10,4,4,0
"Gaytan, Pablo",2,11,4,4,0
"Gaytan, Pablo",2,12,3,3,0
"Gaytan, Pablo",2,13,5,4,1
"Gaytan, Pablo",2,14,6,5,1
"Gaytan, Pablo",2,15,5,4,1
"Gaytan, Pablo",2,16,3,4,-1
"Gaytan, Pablo",2,17,5,5,0
"Gaytan, Pablo",2,18,5,3,2
"Woodward, Mark",2,1,6,5,1
"Woodward, Mark",2,2,4,4,0
"Woodward, Mark",2,3,4,3,1
"Woodward, Mark",2,4,4,4,0
"Woodward, Mark",2,5,5,4,1
"Woodward, Mark",2,6,3,4,-1
"Woodward, Mark",2,7,4,3,1
"Woodward, Mark",2,8,4,4,0
"Woodward, Mark",2,9,5,5,0
"Woodward, Mark",2,10,5,4,1
"Woodward, Mark",2,11,4,4,0
"Woodward, Mark",2,12,5,3,2
"Woodward, Mark",2,13,4,4,0
"Woodward, Mark",2,14,5,5,0
"Woodward, Mark",2,15,5,4,1
"Woodward, Mark",2,16,4,4,0
"Woodward, Mark",2,17,5,5,0
"Woodward, Mark",2,18,3,3,0
"McNeil, Jay",2,1,6,5,1
"McNeil, Jay",2,2,5,4,1
"McNeil, Jay",2,3,4,3,1
"McNeil, Jay",2,4,5,4,1
"McNeil, Jay",2,5,4,4,0
"McNeil, Jay",2,6,3,4,-1
"McNeil, Jay",2,7,3,3,0
"McNeil, Jay",2,8,4,4,0
"McNeil, Jay",2,9,5,5,0
"McNeil, Jay",2,10,4,4,0
"McNeil, Jay",2,11,4,4,0
"McNeil, Jay",2,12,3,3,0
"McNeil, Jay",2,13,5,4,1
"McNeil, Jay",2,14,6,5,1
"McNeil, Jay",2,15,5,4,1
"McNeil, Jay",2,16,4,4,0
"McNeil, Jay",2,17,6,5,1
"McNeil, Jay",2,18,3,3,0
"Garcia, Jeffrey",2,1,6,5,1
"Garcia, Jeffrey",2,2,7,4,3
"Garcia, Jeffrey",2,3,4,3,1
"Garcia, Jeffrey",2,4,4,4,0
"Garcia, Jeffrey",2,5,4,4,0
"Garcia, Jeffrey",2,6,5,4,1
"Garcia, Jeffrey",2,7,3,3,0
"Garcia, Jeffrey",2,8,4,4,0
"Garcia, Jeffrey",2,9,6,5,1
"Garcia, Jeffrey",2,10,3,4,-1
"Garcia, Jeffrey",2,11,5,4,1
"Garcia, Jeffrey",2,12,5,3,2
"Garcia, Jeffrey",2,13,6,4,2
"Garcia, Jeffrey",2,14,7,5,2
"Garcia, Jeffrey",2,15,6,4,2
"Garcia, Jeffrey",2,16,4,4,0
"Garcia, Jeffrey",2,17,6,5,1
"Garcia, Jeffrey",2,18,4,3,1
"Morales, Cristian",2,1,5,5,0
"Morales, Cristian",2,2,6,4,2
"Morales, Cristian",2,3,5,3,2
"Morales, Cristian",2,4,5,4,1
"Morales, Cristian",2,5,5,4,1
"Morales, Cristian",2,6,3,4,-1
"Morales, Cristian",2,7,4,3,1
"Morales, Cristian",2,8,4,4,0
"Morales, Cristian",2,9,5,5,0
"Morales, Cristian",2,10,6,4,2
"Morales, Cristian",2,11,4,4,0
"Morales, Cristian",2,12,3,3,0
"Morales, Cristian",2,13,4,4,0
"Morales, Cristian",2,14,5,5,0
"Morales, Cristian",2,15,6,4,2
"Morales, Cristian",2,16,5,4,1
"Morales, Cristian",2,17,6,5,1
"Morales, Cristian",2,18,3,3,0
"Chavez, Cesar",3,1,4,5,-1
"Chavez, Cesar",3,2,4,4,0
"Chavez, Cesar",3,3,4,3,1
"Chavez, Cesar",3,4,4,4,0
"Chavez, Cesar",3,5,5,4,1
"Chavez, Cesar",3,6,3,4,-1
"Chavez, Cesar",3,7,3,3,0
"Chavez, Cesar",3,8,3,4,-1
"Chavez, Cesar",3,9,4,5,-1
"Chavez, Cesar",3,10,4,4,0
"Chavez, Cesar",3,11,3,4,-1
"Chavez, Cesar",3,12,3,3,0
"Chavez, Cesar",3,13,3,4,-1
"Chavez, Cesar",3,14,5,5,0
"Chavez, Cesar",3,15,4,4,0
"Chavez, Cesar",3,16,4,4,0
"Chavez, Cesar",3,17,5,5,0
"Chavez, Cesar",3,18,3,3,0
"Wallace, Nick",3,1,4,5,-1
"Wallace, Nick",3,2,4,4,0
"Wallace, Nick",3,3,3,3,0
"Wallace, Nick",3,4,3,4,-1
"Wallace, Nick",3,5,4,4,0
"Wallace, Nick",3,6,2,4,-2
"Wallace, Nick",3,7,3,3,0
"Wallace, Nick",3,8,4,4,0
"Wallace, Nick",3,9,4,5,-1
"Wallace, Nick",3,10,3,4,-1
"Wallace, Nick",3,11,3,4,-1
"Wallace, Nick",3,12,3,3,0
"Wallace, Nick",3,13,3,4,-1
"Wallace, Nick",3,14,4,5,-1
"Wallace, Nick",3,15,4,4,0
"Wallace, Nick",3,16,5,4,1
"Wallace, Nick",3,17,5,5,0
"Wallace, Nick",3,18,5,3,2
"Nash, Julian",3,1,5,5,0
"Nash, Julian",3,2,4,4,0
"Nash, Julian",3,3,4,3,1
"Nash, Julian",3,4,4,4,0
"Nash, Julian",3,5,4,4,0
"Nash, Julian",3,6,2,4,-2
"Nash, Julian",3,7,2,3,-1
"Nash, Julian",3,8,4,4,0
"Nash, Julian",3,9,4,5,-1
"Nash, Julian",3,10,4,4,0
"Nash, Julian",3,11,4,4,0
"Nash, Julian",3,12,2,3,-1
"Nash, Julian",3,13,4,4,0
"Nash, Julian",3,14,6,5,1
"Nash, Julian",3,15,4,4,0
"Nash, Julian",3,16,5,4,1
"Nash, Julian",3,17,4,5,-1
"Nash, Julian",3,18,4,3,1
"Perrone, Matias",3,1,4,5,-1
"Perrone, Matias",3,2,5,4,1
"Perrone, Matias",3,3,3,3,0
"Perrone, Matias",3,4,4,4,0
"Perrone, Matias",3,5,4,4,0
"Perrone, Matias",3,6,4,4,0
"Perrone, Matias",3,7,3,3,0
"Perrone, Matias",3,8,3,4,-1
"Perrone, Matias",3,9,5,5,0
"Perrone, Matias",3,10,4,4,0
"Perrone, Matias",3,11,4,4,0
"Perrone, Matias",3,12,3,3,0
"Perrone, Matias",3,13,3,4,-1
"Perrone, Matias",3,14,5,5,0
"Perrone, Matias",3,15,4,4,0
"Perrone, Matias",3,16,4,4,0
"Perrone, Matias",3,17,5,5,0
"Perrone, Matias",3,18,2,3,-1
"Godfrey, Jordan",3,1,6,5,1
"Godfrey, Jordan",3,2,4,4,0
"Godfrey, Jordan",3,3,3,3,0
"Godfrey, Jordan",3,4,4,4,0
"Godfrey, Jordan",3,5,4,4,0
"Godfrey, Jordan",3,6,4,4,0
"Godfrey, Jordan",3,7,3,3,0
"Godfrey, Jordan",3,8,3,4,-1
"Godfrey, Jordan",3,9,5,5,0
"Godfrey, Jordan",3,10,3,4,-1
"Godfrey, Jordan",3,11,6,4,2
"Godfrey, Jordan",3,12,2,3,-1
